stack=Kibra_9_3;stackdb=Kibra_9_3_db2;saveTime=3548926957.759000;version=20151224;numHeaderRow=1;
On,Idx,sID,gID,start,stop,n,um,nObj,r,c,flipDendrite,flipSpines,swcFile,startIs,stopIs
,0,0,NaN,0,942,943,80,88,0.3,62,0,0,,,,
node,type,x,y,z,zFloor,radius,radiusFit,prevNode,ID,gID,tx,ty,tz,sDist,sDist3d,pDist,pDist3d,Filament,SetID,GroupID
NaN,NaN,52.360001,50.189999,5.000000,5.000000,NaN,NaN,115.000000,0.000000,NaN,NaN,NaN,NaN,9.864674,15.264588,9.864674,15.264588,NaN,NaN,NaN,
NaN,NaN,52.290001,50.119999,5.000000,5.000000,NaN,NaN,116.000000,0.000000,NaN,NaN,NaN,NaN,9.963668,15.363584,9.963668,15.363584,NaN,NaN,NaN,
NaN,NaN,52.220001,50.119999,5.000000,5.000000,NaN,NaN,117.000000,0.000000,NaN,NaN,NaN,NaN,10.033668,15.433583,10.033668,15.433583,NaN,NaN,NaN,
NaN,NaN,52.150002,50.049999,5.000000,5.000000,NaN,NaN,118.000000,0.000000,NaN,NaN,NaN,NaN,10.132663,15.532578,10.132663,15.532578,NaN,NaN,NaN,
NaN,NaN,52.080002,49.980000,5.000000,5.000000,NaN,NaN,119.000000,0.000000,NaN,NaN,NaN,NaN,10.231657,15.631572,10.231657,15.631572,NaN,NaN,NaN,
NaN,NaN,52.009998,49.910000,6.000000,6.000000,NaN,NaN,120.000000,0.000000,NaN,NaN,NaN,NaN,10.330654,16.024256,10.330654,16.024256,NaN,NaN,NaN,
NaN,NaN,51.939999,49.840000,6.000000,6.000000,NaN,NaN,121.000000,0.000000,NaN,NaN,NaN,NaN,10.429648,16.123251,10.429648,16.123251,NaN,NaN,NaN,
NaN,NaN,51.869999,49.770000,6.000000,6.000000,NaN,NaN,122.000000,0.000000,NaN,NaN,NaN,NaN,10.528644,16.222244,10.528644,16.222244,NaN,NaN,NaN,
NaN,NaN,51.799999,49.770000,6.000000,6.000000,NaN,NaN,123.000000,0.000000,NaN,NaN,NaN,NaN,10.598643,16.292244,10.598643,16.292244,NaN,NaN,NaN,
NaN,NaN,51.730000,49.770000,6.000000,6.000000,NaN,NaN,124.000000,0.000000,NaN,NaN,NaN,NaN,10.668643,16.362244,10.668643,16.362244,NaN,NaN,NaN,
NaN,NaN,51.660000,49.700001,6.000000,6.000000,NaN,NaN,125.000000,0.000000,NaN,NaN,NaN,NaN,10.767637,16.461239,10.767637,16.461239,NaN,NaN,NaN,
NaN,NaN,51.590000,49.630001,5.000000,5.000000,NaN,NaN,126.000000,0.000000,NaN,NaN,NaN,NaN,10.866632,16.853922,10.866632,16.853922,NaN,NaN,NaN,
NaN,NaN,51.520000,49.560001,5.000000,5.000000,NaN,NaN,127.000000,0.000000,NaN,NaN,NaN,NaN,10.965626,16.952915,10.965626,16.952915,NaN,NaN,NaN,
NaN,NaN,51.450001,49.560001,5.000000,5.000000,NaN,NaN,128.000000,0.000000,NaN,NaN,NaN,NaN,11.035625,17.022915,11.035625,17.022915,NaN,NaN,NaN,
NaN,NaN,51.380001,49.490002,6.000000,6.000000,NaN,NaN,129.000000,0.000000,NaN,NaN,NaN,NaN,11.134621,17.415598,11.134621,17.415598,NaN,NaN,NaN,
NaN,NaN,51.310001,49.490002,6.000000,6.000000,NaN,NaN,130.000000,0.000000,NaN,NaN,NaN,NaN,11.204620,17.485598,11.204620,17.485598,NaN,NaN,NaN,
NaN,NaN,51.240002,49.490002,6.000000,6.000000,NaN,NaN,131.000000,0.000000,NaN,NaN,NaN,NaN,11.274620,17.555597,11.274620,17.555597,NaN,NaN,NaN,
NaN,NaN,51.169998,49.419998,6.000000,6.000000,NaN,NaN,132.000000,0.000000,NaN,NaN,NaN,NaN,11.373620,17.654598,11.373620,17.654598,NaN,NaN,NaN,
NaN,NaN,51.099998,49.419998,6.000000,6.000000,NaN,NaN,133.000000,0.000000,NaN,NaN,NaN,NaN,11.443620,17.724598,11.443620,17.724598,NaN,NaN,NaN,
NaN,NaN,51.029999,49.349998,6.000000,6.000000,NaN,NaN,134.000000,0.000000,NaN,NaN,NaN,NaN,11.542614,17.823591,11.542614,17.823591,NaN,NaN,NaN,
NaN,NaN,50.959999,49.279999,6.000000,6.000000,NaN,NaN,135.000000,0.000000,NaN,NaN,NaN,NaN,11.641608,17.922586,11.641608,17.922586,NaN,NaN,NaN,
