stack=Kibra_10_6;stackdb=Kibra_10_6_db2;saveTime=3548935570.477000;version=20151224;numHeaderRow=1;
On,Idx,sID,gID,start,stop,n,um,nObj,r,c,flipDendrite,flipSpines,swcFile,startIs,stopIs
,0,0,NaN,0,957,958,81.7,110,0.3,62,0,0,,,,
node,type,x,y,z,zFloor,radius,radiusFit,prevNode,ID,gID,tx,ty,tz,sDist,sDist3d,pDist,pDist3d,Filament,SetID,GroupID
NaN,NaN,23.379999,63.000000,7.000000,7.000000,NaN,NaN,97.000000,0.000000,NaN,NaN,NaN,NaN,8.111760,12.043232,8.111760,12.043232,NaN,NaN,NaN,
NaN,NaN,23.450001,63.000000,7.000000,7.000000,NaN,NaN,98.000000,0.000000,NaN,NaN,NaN,NaN,8.181762,12.113234,8.181762,12.113234,NaN,NaN,NaN,
NaN,NaN,23.520000,63.000000,7.000000,7.000000,NaN,NaN,99.000000,0.000000,NaN,NaN,NaN,NaN,8.251761,12.183233,8.251761,12.183233,NaN,NaN,NaN,
NaN,NaN,23.590000,63.000000,7.000000,7.000000,NaN,NaN,100.000000,0.000000,NaN,NaN,NaN,NaN,8.321761,12.253233,8.321761,12.253233,NaN,NaN,NaN,
NaN,NaN,23.660000,63.000000,6.000000,6.000000,NaN,NaN,101.000000,0.000000,NaN,NaN,NaN,NaN,8.391761,12.639627,8.391761,12.639627,NaN,NaN,NaN,
NaN,NaN,23.730000,63.000000,6.000000,6.000000,NaN,NaN,102.000000,0.000000,NaN,NaN,NaN,NaN,8.461761,12.709626,8.461761,12.709626,NaN,NaN,NaN,
NaN,NaN,23.799999,62.930000,6.000000,6.000000,NaN,NaN,103.000000,0.000000,NaN,NaN,NaN,NaN,8.560756,12.808620,8.560756,12.808620,NaN,NaN,NaN,
NaN,NaN,23.870001,62.930000,6.000000,6.000000,NaN,NaN,104.000000,0.000000,NaN,NaN,NaN,NaN,8.630757,12.878622,8.630757,12.878622,NaN,NaN,NaN,
NaN,NaN,23.940001,62.930000,6.000000,6.000000,NaN,NaN,105.000000,0.000000,NaN,NaN,NaN,NaN,8.700757,12.948622,8.700757,12.948622,NaN,NaN,NaN,
NaN,NaN,24.010000,62.930000,5.000000,5.000000,NaN,NaN,106.000000,0.000000,NaN,NaN,NaN,NaN,8.770757,13.335015,8.770757,13.335015,NaN,NaN,NaN,
NaN,NaN,24.080000,62.930000,5.000000,5.000000,NaN,NaN,107.000000,0.000000,NaN,NaN,NaN,NaN,8.840756,13.405015,8.840756,13.405015,NaN,NaN,NaN,
NaN,NaN,24.150000,62.930000,5.000000,5.000000,NaN,NaN,108.000000,0.000000,NaN,NaN,NaN,NaN,8.910756,13.475015,8.910756,13.475015,NaN,NaN,NaN,
NaN,NaN,24.219999,62.930000,6.000000,6.000000,NaN,NaN,109.000000,0.000000,NaN,NaN,NaN,NaN,8.980756,13.861408,8.980756,13.861408,NaN,NaN,NaN,
NaN,NaN,24.290001,62.930000,6.000000,6.000000,NaN,NaN,110.000000,0.000000,NaN,NaN,NaN,NaN,9.050757,13.931410,9.050757,13.931410,NaN,NaN,NaN,
NaN,NaN,24.360001,62.860001,6.000000,6.000000,NaN,NaN,111.000000,0.000000,NaN,NaN,NaN,NaN,9.149752,14.030404,9.149752,14.030404,NaN,NaN,NaN,
NaN,NaN,24.430000,62.790001,6.000000,6.000000,NaN,NaN,112.000000,0.000000,NaN,NaN,NaN,NaN,9.248746,14.129398,9.248746,14.129398,NaN,NaN,NaN,
NaN,NaN,24.430000,62.720001,6.000000,6.000000,NaN,NaN,113.000000,0.000000,NaN,NaN,NaN,NaN,9.318746,14.199398,9.318746,14.199398,NaN,NaN,NaN,
NaN,NaN,24.500000,62.650002,6.000000,6.000000,NaN,NaN,114.000000,0.000000,NaN,NaN,NaN,NaN,9.417740,14.298393,9.417740,14.298393,NaN,NaN,NaN,
NaN,NaN,24.570000,62.580002,5.000000,5.000000,NaN,NaN,115.000000,0.000000,NaN,NaN,NaN,NaN,9.516735,14.691076,9.516735,14.691076,NaN,NaN,NaN,
NaN,NaN,24.639999,62.509998,5.000000,5.000000,NaN,NaN,116.000000,0.000000,NaN,NaN,NaN,NaN,9.615732,14.790073,9.615732,14.790073,NaN,NaN,NaN,
NaN,NaN,24.709999,62.439999,5.000000,5.000000,NaN,NaN,117.000000,0.000000,NaN,NaN,NaN,NaN,9.714726,14.889068,9.714726,14.889068,NaN,NaN,NaN,
NaN,NaN,24.780001,62.369999,6.000000,6.000000,NaN,NaN,118.000000,0.000000,NaN,NaN,NaN,NaN,9.813723,15.281751,9.813723,15.281751,NaN,NaN,NaN,
NaN,NaN,24.850000,62.369999,6.000000,6.000000,NaN,NaN,119.000000,0.000000,NaN,NaN,NaN,NaN,9.883722,15.351750,9.883722,15.351750,NaN,NaN,NaN,
NaN,NaN,24.920000,62.299999,6.000000,6.000000,NaN,NaN,120.000000,0.000000,NaN,NaN,NaN,NaN,9.982717,15.450746,9.982717,15.450746,NaN,NaN,NaN,
NaN,NaN,24.990000,62.230000,6.000000,6.000000,NaN,NaN,121.000000,0.000000,NaN,NaN,NaN,NaN,10.081711,15.549740,10.081711,15.549740,NaN,NaN,NaN,
NaN,NaN,25.059999,62.230000,6.000000,6.000000,NaN,NaN,122.000000,0.000000,NaN,NaN,NaN,NaN,10.151711,15.619740,10.151711,15.619740,NaN,NaN,NaN,
NaN,NaN,25.129999,62.160000,6.000000,6.000000,NaN,NaN,123.000000,0.000000,NaN,NaN,NaN,NaN,10.250706,15.718734,10.250706,15.718734,NaN,NaN,NaN,
NaN,NaN,25.200001,62.160000,6.000000,6.000000,NaN,NaN,124.000000,0.000000,NaN,NaN,NaN,NaN,10.320707,15.788735,10.320707,15.788735,NaN,NaN,NaN,
NaN,NaN,25.270000,62.090000,6.000000,6.000000,NaN,NaN,125.000000,0.000000,NaN,NaN,NaN,NaN,10.419702,15.887730,10.419702,15.887730,NaN,NaN,NaN,
NaN,NaN,25.340000,62.090000,6.000000,6.000000,NaN,NaN,126.000000,0.000000,NaN,NaN,NaN,NaN,10.489701,15.957729,10.489701,15.957729,NaN,NaN,NaN,
NaN,NaN,25.340000,62.090000,6.000000,6.000000,NaN,NaN,127.000000,0.000000,NaN,NaN,NaN,NaN,10.489701,15.957729,10.489701,15.957729,NaN,NaN,NaN,
NaN,NaN,25.410000,62.020000,5.000000,5.000000,NaN,NaN,128.000000,0.000000,NaN,NaN,NaN,NaN,10.588696,16.350412,10.588696,16.350412,NaN,NaN,NaN,
NaN,NaN,25.480000,61.950001,4.000000,4.000000,NaN,NaN,129.000000,0.000000,NaN,NaN,NaN,NaN,10.687690,16.743095,10.687690,16.743095,NaN,NaN,NaN,
NaN,NaN,25.549999,61.880001,5.000000,5.000000,NaN,NaN,130.000000,0.000000,NaN,NaN,NaN,NaN,10.786685,17.135778,10.786685,17.135778,NaN,NaN,NaN,
NaN,NaN,25.620001,61.880001,5.000000,5.000000,NaN,NaN,131.000000,0.000000,NaN,NaN,NaN,NaN,10.856687,17.205780,10.856687,17.205780,NaN,NaN,NaN,
NaN,NaN,25.690001,61.810001,5.000000,5.000000,NaN,NaN,132.000000,0.000000,NaN,NaN,NaN,NaN,10.955681,17.304775,10.955681,17.304775,NaN,NaN,NaN,
NaN,NaN,25.760000,61.740002,5.000000,5.000000,NaN,NaN,133.000000,0.000000,NaN,NaN,NaN,NaN,11.054675,17.403769,11.054675,17.403769,NaN,NaN,NaN,
NaN,NaN,25.830000,61.740002,5.000000,5.000000,NaN,NaN,134.000000,0.000000,NaN,NaN,NaN,NaN,11.124675,17.473768,11.124675,17.473768,NaN,NaN,NaN,
NaN,NaN,25.900000,61.669998,5.000000,5.000000,NaN,NaN,135.000000,0.000000,NaN,NaN,NaN,NaN,11.223672,17.572765,11.223672,17.572765,NaN,NaN,NaN,
